,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
130,11,simple,local,c-command,1,a,female,rc_subj,number,girls,mother,called,themselves,The girls that the mother liked called themselves . <eos>,The girls that the mother liked called themselves .,the girls that the mother liked called ***mask*** .,0.0026562603895250603
131,11,simple,local,c-command,1,b,female,rc_subj,number,mothers,girl,called,themselves,The mothers that the girl liked called themselves . <eos>,The mothers that the girl liked called themselves .,the mothers that the girl liked called ***mask*** .,0.0008071866839613358
132,12,simple,local,c-command,1,a,male,none,none,boys,fathers,dedicated,themselves,The boys that the fathers liked dedicated themselves . <eos>,The boys that the fathers liked dedicated themselves .,the boys that the fathers liked dedicated ***mask*** .,0.016373326003715744
133,12,simple,local,c-command,1,b,male,none,none,fathers,boys,dedicated,themselves,The fathers that the boys liked dedicated themselves . <eos>,The fathers that the boys liked dedicated themselves .,the fathers that the boys liked dedicated ***mask*** .,0.016997252555782563
134,12,simple,local,c-command,1,a,female,none,none,girls,mothers,dedicated,themselves,The girls that the mothers liked dedicated themselves . <eos>,The girls that the mothers liked dedicated themselves .,the girls that the mothers liked dedicated ***mask*** .,0.00485660227916018
135,12,simple,local,c-command,1,b,female,none,none,mothers,girls,dedicated,themselves,The mothers that the girls liked dedicated themselves . <eos>,The mothers that the girls liked dedicated themselves .,the mothers that the girls liked dedicated ***mask*** .,0.006817794597042852
136,12,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,fathers,dedicated,themselves,The boy that the fathers liked dedicated themselves . <eos>,The boy that the fathers liked dedicated themselves .,the boy that the fathers liked dedicated ***mask*** .,0.23791029051241117
137,12,simple,local,no-c-command,0,b,male,matrix_subj,number,father,boys,dedicated,themselves,The father that the boys liked dedicated themselves . <eos>,The father that the boys liked dedicated themselves .,the father that the boys liked dedicated ***mask*** .,0.14653478000545986
138,12,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,mothers,dedicated,themselves,The girl that the mothers liked dedicated themselves . <eos>,The girl that the mothers liked dedicated themselves .,the girl that the mothers liked dedicated ***mask*** .,0.11905145131527438
139,12,simple,local,no-c-command,0,b,female,matrix_subj,number,mother,girls,dedicated,themselves,The mother that the girls liked dedicated themselves . <eos>,The mother that the girls liked dedicated themselves .,the mother that the girls liked dedicated ***mask*** .,0.08870231150428501
140,12,simple,local,c-command,1,a,male,rc_subj,number,boys,father,dedicated,themselves,The boys that the father liked dedicated themselves . <eos>,The boys that the father liked dedicated themselves .,the boys that the father liked dedicated ***mask*** .,0.009377895214319155
141,12,simple,local,c-command,1,b,male,rc_subj,number,fathers,boy,dedicated,themselves,The fathers that the boy liked dedicated themselves . <eos>,The fathers that the boy liked dedicated themselves .,the fathers that the boy liked dedicated ***mask*** .,0.03857900284920996
142,12,simple,local,c-command,1,a,female,rc_subj,number,girls,mother,dedicated,themselves,The girls that the mother liked dedicated themselves . <eos>,The girls that the mother liked dedicated themselves .,the girls that the mother liked dedicated ***mask*** .,0.0032235860413280023
143,12,simple,local,c-command,1,b,female,rc_subj,number,mothers,girl,dedicated,themselves,The mothers that the girl liked dedicated themselves . <eos>,The mothers that the girl liked dedicated themselves .,the mothers that the girl liked dedicated ***mask*** .,0.007639581867178788
144,13,simple,local,c-command,1,a,male,none,none,boys,fathers,declared,themselves,The boys that the fathers liked declared themselves . <eos>,The boys that the fathers liked declared themselves .,the boys that the fathers liked declared ***mask*** .,0.00015543007489485404
145,13,simple,local,c-command,1,b,male,none,none,fathers,boys,declared,themselves,The fathers that the boys liked declared themselves . <eos>,The fathers that the boys liked declared themselves .,the fathers that the boys liked declared ***mask*** .,0.0002439683833694213
146,13,simple,local,c-command,1,a,female,none,none,girls,mothers,declared,themselves,The girls that the mothers liked declared themselves . <eos>,The girls that the mothers liked declared themselves .,the girls that the mothers liked declared ***mask*** .,0.00012963422807269717
147,13,simple,local,c-command,1,b,female,none,none,mothers,girls,declared,themselves,The mothers that the girls liked declared themselves . <eos>,The mothers that the girls liked declared themselves .,the mothers that the girls liked declared ***mask*** .,0.00019469393719934885
148,13,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,fathers,declared,themselves,The boy that the fathers liked declared themselves . <eos>,The boy that the fathers liked declared themselves .,the boy that the fathers liked declared ***mask*** .,0.025898668548075255
149,13,simple,local,no-c-command,0,b,male,matrix_subj,number,father,boys,declared,themselves,The father that the boys liked declared themselves . <eos>,The father that the boys liked declared themselves .,the father that the boys liked declared ***mask*** .,0.0541293023081641
150,13,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,mothers,declared,themselves,The girl that the mothers liked declared themselves . <eos>,The girl that the mothers liked declared themselves .,the girl that the mothers liked declared ***mask*** .,0.03108925861272804
151,13,simple,local,no-c-command,0,b,female,matrix_subj,number,mother,girls,declared,themselves,The mother that the girls liked declared themselves . <eos>,The mother that the girls liked declared themselves .,the mother that the girls liked declared ***mask*** .,0.047121445723055405
152,13,simple,local,c-command,1,a,male,rc_subj,number,boys,father,declared,themselves,The boys that the father liked declared themselves . <eos>,The boys that the father liked declared themselves .,the boys that the father liked declared ***mask*** .,0.00012544196815137586
153,13,simple,local,c-command,1,b,male,rc_subj,number,fathers,boy,declared,themselves,The fathers that the boy liked declared themselves . <eos>,The fathers that the boy liked declared themselves .,the fathers that the boy liked declared ***mask*** .,0.00021813577721836993
154,13,simple,local,c-command,1,a,female,rc_subj,number,girls,mother,declared,themselves,The girls that the mother liked declared themselves . <eos>,The girls that the mother liked declared themselves .,the girls that the mother liked declared ***mask*** .,0.00015670972357752092
155,13,simple,local,c-command,1,b,female,rc_subj,number,mothers,girl,declared,themselves,The mothers that the girl liked declared themselves . <eos>,The mothers that the girl liked declared themselves .,the mothers that the girl liked declared ***mask*** .,0.00022386159928557297
156,14,simple,local,c-command,1,a,male,none,none,boys,fathers,proved,themselves,The boys that the fathers liked proved themselves . <eos>,The boys that the fathers liked proved themselves .,the boys that the fathers liked proved ***mask*** .,0.0011764549251288047
157,14,simple,local,c-command,1,b,male,none,none,fathers,boys,proved,themselves,The fathers that the boys liked proved themselves . <eos>,The fathers that the boys liked proved themselves .,the fathers that the boys liked proved ***mask*** .,0.0033009215843302804
158,14,simple,local,c-command,1,a,female,none,none,girls,mothers,proved,themselves,The girls that the mothers liked proved themselves . <eos>,The girls that the mothers liked proved themselves .,the girls that the mothers liked proved ***mask*** .,0.0017744842368341567
159,14,simple,local,c-command,1,b,female,none,none,mothers,girls,proved,themselves,The mothers that the girls liked proved themselves . <eos>,The mothers that the girls liked proved themselves .,the mothers that the girls liked proved ***mask*** .,0.002355566825675195
160,14,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,fathers,proved,themselves,The boy that the fathers liked proved themselves . <eos>,The boy that the fathers liked proved themselves .,the boy that the fathers liked proved ***mask*** .,0.028030288897442322
161,14,simple,local,no-c-command,0,b,male,matrix_subj,number,father,boys,proved,themselves,The father that the boys liked proved themselves . <eos>,The father that the boys liked proved themselves .,the father that the boys liked proved ***mask*** .,0.06396427411855433
162,14,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,mothers,proved,themselves,The girl that the mothers liked proved themselves . <eos>,The girl that the mothers liked proved themselves .,the girl that the mothers liked proved ***mask*** .,0.03749594177690771
163,14,simple,local,no-c-command,0,b,female,matrix_subj,number,mother,girls,proved,themselves,The mother that the girls liked proved themselves . <eos>,The mother that the girls liked proved themselves .,the mother that the girls liked proved ***mask*** .,0.07262717039765143
