,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
128,11,embed,local,1,a,nonlocal_subj,number,mechanic,pilots,embarrassed,themselves,The mechanic said that the pilots embarrassed themselves . <eos>,The mechanic said that the pilots embarrassed themselves .,the mechanic said that the pilots embarrassed ***mask*** .,0.0007577720335811343
129,11,embed,local,1,b,nonlocal_subj,number,pilot,mechanics,embarrassed,themselves,The pilot said that the mechanics embarrassed themselves . <eos>,The pilot said that the mechanics embarrassed themselves .,the pilot said that the mechanics embarrassed ***mask*** .,0.0007380965756291875
130,11,embed,local,1,c,nonlocal_subj,number,banker,pilots,embarrassed,themselves,The banker said that the pilots embarrassed themselves . <eos>,The banker said that the pilots embarrassed themselves .,the banker said that the pilots embarrassed ***mask*** .,0.0009877457197487048
131,11,embed,local,1,d,nonlocal_subj,number,pilot,bankers,embarrassed,themselves,The pilot said that the bankers embarrassed themselves . <eos>,The pilot said that the bankers embarrassed themselves .,the pilot said that the bankers embarrassed ***mask*** .,0.002806217642267086
132,12,embed,local,1,a,none,none,mechanics,pilots,disguised,themselves,The mechanics said that the pilots disguised themselves . <eos>,The mechanics said that the pilots disguised themselves .,the mechanics said that the pilots disguised ***mask*** .,2.666073689391516e-07
133,12,embed,local,1,b,none,none,pilots,mechanics,disguised,themselves,The pilots said that the mechanics disguised themselves . <eos>,The pilots said that the mechanics disguised themselves .,the pilots said that the mechanics disguised ***mask*** .,4.890895388074615e-07
134,12,embed,local,1,c,none,none,bankers,pilots,disguised,themselves,The bankers said that the pilots disguised themselves . <eos>,The bankers said that the pilots disguised themselves .,the bankers said that the pilots disguised ***mask*** .,2.546609298688773e-07
135,12,embed,local,1,d,none,none,pilots,bankers,disguised,themselves,The pilots said that the bankers disguised themselves . <eos>,The pilots said that the bankers disguised themselves .,the pilots said that the bankers disguised ***mask*** .,5.865062408810052e-07
136,12,embed,nonlocal,0,a,local_subj,number,mechanics,pilot,disguised,themselves,The mechanics said that the pilot disguised themselves . <eos>,The mechanics said that the pilot disguised themselves .,the mechanics said that the pilot disguised ***mask*** .,3.992307364361792e-05
137,12,embed,nonlocal,0,b,local_subj,number,pilots,mechanic,disguised,themselves,The pilots said that the mechanic disguised themselves . <eos>,The pilots said that the mechanic disguised themselves .,the pilots said that the mechanic disguised ***mask*** .,1.9072353435614624e-05
138,12,embed,nonlocal,0,c,local_subj,number,bankers,pilot,disguised,themselves,The bankers said that the pilot disguised themselves . <eos>,The bankers said that the pilot disguised themselves .,the bankers said that the pilot disguised ***mask*** .,5.4959054172758165e-05
139,12,embed,nonlocal,0,d,local_subj,number,pilots,banker,disguised,themselves,The pilots said that the banker disguised themselves . <eos>,The pilots said that the banker disguised themselves .,the pilots said that the banker disguised ***mask*** .,2.6578396308092522e-05
140,12,embed,local,1,a,nonlocal_subj,number,mechanic,pilots,disguised,themselves,The mechanic said that the pilots disguised themselves . <eos>,The mechanic said that the pilots disguised themselves .,the mechanic said that the pilots disguised ***mask*** .,4.5566859943976093e-07
141,12,embed,local,1,b,nonlocal_subj,number,pilot,mechanics,disguised,themselves,The pilot said that the mechanics disguised themselves . <eos>,The pilot said that the mechanics disguised themselves .,the pilot said that the mechanics disguised ***mask*** .,7.227653847182479e-07
142,12,embed,local,1,c,nonlocal_subj,number,banker,pilots,disguised,themselves,The banker said that the pilots disguised themselves . <eos>,The banker said that the pilots disguised themselves .,the banker said that the pilots disguised ***mask*** .,2.069320690416022e-07
143,12,embed,local,1,d,nonlocal_subj,number,pilot,bankers,disguised,themselves,The pilot said that the bankers disguised themselves . <eos>,The pilot said that the bankers disguised themselves .,the pilot said that the bankers disguised ***mask*** .,5.672866866156608e-07
144,13,embed,local,1,a,none,none,mechanics,pilots,hated,themselves,The mechanics said that the pilots hated themselves . <eos>,The mechanics said that the pilots hated themselves .,the mechanics said that the pilots hated ***mask*** .,0.03799005507576175
145,13,embed,local,1,b,none,none,pilots,mechanics,hated,themselves,The pilots said that the mechanics hated themselves . <eos>,The pilots said that the mechanics hated themselves .,the pilots said that the mechanics hated ***mask*** .,0.04056503299005023
146,13,embed,local,1,c,none,none,bankers,pilots,hated,themselves,The bankers said that the pilots hated themselves . <eos>,The bankers said that the pilots hated themselves .,the bankers said that the pilots hated ***mask*** .,0.043049915599533965
147,13,embed,local,1,d,none,none,pilots,bankers,hated,themselves,The pilots said that the bankers hated themselves . <eos>,The pilots said that the bankers hated themselves .,the pilots said that the bankers hated ***mask*** .,0.07034550787212263
148,13,embed,nonlocal,0,a,local_subj,number,mechanics,pilot,hated,themselves,The mechanics said that the pilot hated themselves . <eos>,The mechanics said that the pilot hated themselves .,the mechanics said that the pilot hated ***mask*** .,0.21004555717726472
149,13,embed,nonlocal,0,b,local_subj,number,pilots,mechanic,hated,themselves,The pilots said that the mechanic hated themselves . <eos>,The pilots said that the mechanic hated themselves .,the pilots said that the mechanic hated ***mask*** .,0.1477966939048873
150,13,embed,nonlocal,0,c,local_subj,number,bankers,pilot,hated,themselves,The bankers said that the pilot hated themselves . <eos>,The bankers said that the pilot hated themselves .,the bankers said that the pilot hated ***mask*** .,0.42941553327751925
151,13,embed,nonlocal,0,d,local_subj,number,pilots,banker,hated,themselves,The pilots said that the banker hated themselves . <eos>,The pilots said that the banker hated themselves .,the pilots said that the banker hated ***mask*** .,0.25078616642078344
152,13,embed,local,1,a,nonlocal_subj,number,mechanic,pilots,hated,themselves,The mechanic said that the pilots hated themselves . <eos>,The mechanic said that the pilots hated themselves .,the mechanic said that the pilots hated ***mask*** .,0.05523462483493097
153,13,embed,local,1,b,nonlocal_subj,number,pilot,mechanics,hated,themselves,The pilot said that the mechanics hated themselves . <eos>,The pilot said that the mechanics hated themselves .,the pilot said that the mechanics hated ***mask*** .,0.07337842098588075
154,13,embed,local,1,c,nonlocal_subj,number,banker,pilots,hated,themselves,The banker said that the pilots hated themselves . <eos>,The banker said that the pilots hated themselves .,the banker said that the pilots hated ***mask*** .,0.046272400009906636
155,13,embed,local,1,d,nonlocal_subj,number,pilot,bankers,hated,themselves,The pilot said that the bankers hated themselves . <eos>,The pilot said that the bankers hated themselves .,the pilot said that the bankers hated ***mask*** .,0.10197377560995247
156,14,embed,local,1,a,none,none,mechanics,pilots,doubted,themselves,The mechanics said that the pilots doubted themselves . <eos>,The mechanics said that the pilots doubted themselves .,the mechanics said that the pilots doubted ***mask*** .,0.014477502361665855
157,14,embed,local,1,b,none,none,pilots,mechanics,doubted,themselves,The pilots said that the mechanics doubted themselves . <eos>,The pilots said that the mechanics doubted themselves .,the pilots said that the mechanics doubted ***mask*** .,0.02401392243048634
158,14,embed,local,1,c,none,none,bankers,pilots,doubted,themselves,The bankers said that the pilots doubted themselves . <eos>,The bankers said that the pilots doubted themselves .,the bankers said that the pilots doubted ***mask*** .,0.017290718041039557
159,14,embed,local,1,d,none,none,pilots,bankers,doubted,themselves,The pilots said that the bankers doubted themselves . <eos>,The pilots said that the bankers doubted themselves .,the pilots said that the bankers doubted ***mask*** .,0.02952706831474576
160,14,embed,nonlocal,0,a,local_subj,number,mechanics,pilot,doubted,themselves,The mechanics said that the pilot doubted themselves . <eos>,The mechanics said that the pilot doubted themselves .,the mechanics said that the pilot doubted ***mask*** .,0.05195950035749074
161,14,embed,nonlocal,0,b,local_subj,number,pilots,mechanic,doubted,themselves,The pilots said that the mechanic doubted themselves . <eos>,The pilots said that the mechanic doubted themselves .,the pilots said that the mechanic doubted ***mask*** .,0.06864388166056087
162,14,embed,nonlocal,0,c,local_subj,number,bankers,pilot,doubted,themselves,The bankers said that the pilot doubted themselves . <eos>,The bankers said that the pilot doubted themselves .,the bankers said that the pilot doubted ***mask*** .,0.08892572587559408
163,14,embed,nonlocal,0,d,local_subj,number,pilots,banker,doubted,themselves,The pilots said that the banker doubted themselves . <eos>,The pilots said that the banker doubted themselves .,the pilots said that the banker doubted ***mask*** .,0.06381903825813458
164,14,embed,local,1,a,nonlocal_subj,number,mechanic,pilots,doubted,themselves,The mechanic said that the pilots doubted themselves . <eos>,The mechanic said that the pilots doubted themselves .,the mechanic said that the pilots doubted ***mask*** .,0.03536118294139016
165,14,embed,local,1,b,nonlocal_subj,number,pilot,mechanics,doubted,themselves,The pilot said that the mechanics doubted themselves . <eos>,The pilot said that the mechanics doubted themselves .,the pilot said that the mechanics doubted ***mask*** .,0.05756068064492563
166,14,embed,local,1,c,nonlocal_subj,number,banker,pilots,doubted,themselves,The banker said that the pilots doubted themselves . <eos>,The banker said that the pilots doubted themselves .,the banker said that the pilots doubted ***mask*** .,0.02001383262300093
