,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
132,12,simple,local,c-command,1,a,male,none,none,boys,fathers,dedicated,themselves,The boys that the fathers liked dedicated themselves . <eos>,The boys that the fathers liked dedicated themselves .,the boys that the fathers liked dedicated ***mask*** .,10.50287422192701
133,12,simple,local,c-command,1,b,male,none,none,fathers,boys,dedicated,themselves,The fathers that the boys liked dedicated themselves . <eos>,The fathers that the boys liked dedicated themselves .,the fathers that the boys liked dedicated ***mask*** .,9.885769163137672
134,12,simple,local,c-command,1,a,female,none,none,girls,mothers,dedicated,themselves,The girls that the mothers liked dedicated themselves . <eos>,The girls that the mothers liked dedicated themselves .,the girls that the mothers liked dedicated ***mask*** .,9.255691509992884
135,12,simple,local,c-command,1,b,female,none,none,mothers,girls,dedicated,themselves,The mothers that the girls liked dedicated themselves . <eos>,The mothers that the girls liked dedicated themselves .,the mothers that the girls liked dedicated ***mask*** .,10.062264305642683
136,12,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,fathers,dedicated,themselves,The boy that the fathers liked dedicated themselves . <eos>,The boy that the fathers liked dedicated themselves .,the boy that the fathers liked dedicated ***mask*** .,16.01021132003214
137,12,simple,local,no-c-command,0,b,male,matrix_subj,number,father,boys,dedicated,themselves,The father that the boys liked dedicated themselves . <eos>,The father that the boys liked dedicated themselves .,the father that the boys liked dedicated ***mask*** .,13.486392626576455
138,12,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,mothers,dedicated,themselves,The girl that the mothers liked dedicated themselves . <eos>,The girl that the mothers liked dedicated themselves .,the girl that the mothers liked dedicated ***mask*** .,14.496501534254614
139,12,simple,local,no-c-command,0,b,female,matrix_subj,number,mother,girls,dedicated,themselves,The mother that the girls liked dedicated themselves . <eos>,The mother that the girls liked dedicated themselves .,the mother that the girls liked dedicated ***mask*** .,13.649895628268412
140,12,simple,local,c-command,1,a,male,rc_subj,number,boys,father,dedicated,themselves,The boys that the father liked dedicated themselves . <eos>,The boys that the father liked dedicated themselves .,the boys that the father liked dedicated ***mask*** .,9.896256938418553
141,12,simple,local,c-command,1,b,male,rc_subj,number,fathers,boy,dedicated,themselves,The fathers that the boy liked dedicated themselves . <eos>,The fathers that the boy liked dedicated themselves .,the fathers that the boy liked dedicated ***mask*** .,11.641636398481872
142,12,simple,local,c-command,1,a,female,rc_subj,number,girls,mother,dedicated,themselves,The girls that the mother liked dedicated themselves . <eos>,The girls that the mother liked dedicated themselves .,the girls that the mother liked dedicated ***mask*** .,8.663859327332865
143,12,simple,local,c-command,1,b,female,rc_subj,number,mothers,girl,dedicated,themselves,The mothers that the girl liked dedicated themselves . <eos>,The mothers that the girl liked dedicated themselves .,the mothers that the girl liked dedicated ***mask*** .,10.12978976144616
144,13,simple,local,c-command,1,a,male,none,none,boys,fathers,declared,themselves,The boys that the fathers liked declared themselves . <eos>,The boys that the fathers liked declared themselves .,the boys that the fathers liked declared ***mask*** .,2.736570174254673
145,13,simple,local,c-command,1,b,male,none,none,fathers,boys,declared,themselves,The fathers that the boys liked declared themselves . <eos>,The fathers that the boys liked declared themselves .,the fathers that the boys liked declared ***mask*** .,2.9009869502546177
146,13,simple,local,c-command,1,a,female,none,none,girls,mothers,declared,themselves,The girls that the mothers liked declared themselves . <eos>,The girls that the mothers liked declared themselves .,the girls that the mothers liked declared ***mask*** .,2.132330721772687
147,13,simple,local,c-command,1,b,female,none,none,mothers,girls,declared,themselves,The mothers that the girls liked declared themselves . <eos>,The mothers that the girls liked declared themselves .,the mothers that the girls liked declared ***mask*** .,2.79580739316536
148,13,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,fathers,declared,themselves,The boy that the fathers liked declared themselves . <eos>,The boy that the fathers liked declared themselves .,the boy that the fathers liked declared ***mask*** .,8.350827713047085
149,13,simple,local,no-c-command,0,b,male,matrix_subj,number,father,boys,declared,themselves,The father that the boys liked declared themselves . <eos>,The father that the boys liked declared themselves .,the father that the boys liked declared ***mask*** .,9.65316383988727
150,13,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,mothers,declared,themselves,The girl that the mothers liked declared themselves . <eos>,The girl that the mothers liked declared themselves .,the girl that the mothers liked declared ***mask*** .,8.388166718463449
151,13,simple,local,no-c-command,0,b,female,matrix_subj,number,mother,girls,declared,themselves,The mother that the girls liked declared themselves . <eos>,The mother that the girls liked declared themselves .,the mother that the girls liked declared ***mask*** .,9.21620361886562
152,13,simple,local,c-command,1,a,male,rc_subj,number,boys,father,declared,themselves,The boys that the father liked declared themselves . <eos>,The boys that the father liked declared themselves .,the boys that the father liked declared ***mask*** .,2.213004773261833
153,13,simple,local,c-command,1,b,male,rc_subj,number,fathers,boy,declared,themselves,The fathers that the boy liked declared themselves . <eos>,The fathers that the boy liked declared themselves .,the fathers that the boy liked declared ***mask*** .,2.5035186006076886
154,13,simple,local,c-command,1,a,female,rc_subj,number,girls,mother,declared,themselves,The girls that the mother liked declared themselves . <eos>,The girls that the mother liked declared themselves .,the girls that the mother liked declared ***mask*** .,2.315916279361976
155,13,simple,local,c-command,1,b,female,rc_subj,number,mothers,girl,declared,themselves,The mothers that the girl liked declared themselves . <eos>,The mothers that the girl liked declared themselves .,the mothers that the girl liked declared ***mask*** .,2.8598097649790004
156,14,simple,local,c-command,1,a,male,none,none,boys,fathers,proved,themselves,The boys that the fathers liked proved themselves . <eos>,The boys that the fathers liked proved themselves .,the boys that the fathers liked proved ***mask*** .,5.878546477497684
157,14,simple,local,c-command,1,b,male,none,none,fathers,boys,proved,themselves,The fathers that the boys liked proved themselves . <eos>,The fathers that the boys liked proved themselves .,the fathers that the boys liked proved ***mask*** .,7.1023293726081205
158,14,simple,local,c-command,1,a,female,none,none,girls,mothers,proved,themselves,The girls that the mothers liked proved themselves . <eos>,The girls that the mothers liked proved themselves .,the girls that the mothers liked proved ***mask*** .,6.534227608250356
159,14,simple,local,c-command,1,b,female,none,none,mothers,girls,proved,themselves,The mothers that the girls liked proved themselves . <eos>,The mothers that the girls liked proved themselves .,the mothers that the girls liked proved ***mask*** .,6.727237533381682
160,14,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,fathers,proved,themselves,The boy that the fathers liked proved themselves . <eos>,The boy that the fathers liked proved themselves .,the boy that the fathers liked proved ***mask*** .,10.480544307435489
161,14,simple,local,no-c-command,0,b,male,matrix_subj,number,father,boys,proved,themselves,The father that the boys liked proved themselves . <eos>,The father that the boys liked proved themselves .,the father that the boys liked proved ***mask*** .,11.578493965724572
162,14,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,mothers,proved,themselves,The girl that the mothers liked proved themselves . <eos>,The girl that the mothers liked proved themselves .,the girl that the mothers liked proved ***mask*** .,11.02084348720094
163,14,simple,local,no-c-command,0,b,female,matrix_subj,number,mother,girls,proved,themselves,The mother that the girls liked proved themselves . <eos>,The mother that the girls liked proved themselves .,the mother that the girls liked proved ***mask*** .,11.736023093205343
164,14,simple,local,c-command,1,a,male,rc_subj,number,boys,father,proved,themselves,The boys that the father liked proved themselves . <eos>,The boys that the father liked proved themselves .,the boys that the father liked proved ***mask*** .,7.032567384988694
165,14,simple,local,c-command,1,b,male,rc_subj,number,fathers,boy,proved,themselves,The fathers that the boy liked proved themselves . <eos>,The fathers that the boy liked proved themselves .,the fathers that the boy liked proved ***mask*** .,7.8476026558054235
