item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos
69,simple,local,no-c-command,0,b,male,head,number,husband,boys,taught,themselves,The husband near the boys taught themselves . <eos>,The husband near the boys taught themselves .
69,simple,local,no-c-command,0,a,female,head,number,girl,wives,taught,themselves,The girl near the wives taught themselves . <eos>,The girl near the wives taught themselves .
69,simple,local,no-c-command,0,b,female,head,number,wife,girls,taught,themselves,The wife near the girls taught themselves . <eos>,The wife near the girls taught themselves .
69,simple,local,c-command,1,a,male,distractor,number,boys,husband,taught,themselves,The boys near the husband taught themselves . <eos>,The boys near the husband taught themselves .
69,simple,local,c-command,1,b,male,distractor,number,husbands,boy,taught,themselves,The husbands near the boy taught themselves . <eos>,The husbands near the boy taught themselves .
69,simple,local,c-command,1,a,female,distractor,number,girls,wife,taught,themselves,The girls near the wife taught themselves . <eos>,The girls near the wife taught themselves .
69,simple,local,c-command,1,b,female,distractor,number,wives,girl,taught,themselves,The wives near the girl taught themselves . <eos>,The wives near the girl taught themselves .
70,simple,local,c-command,1,a,male,none,none,boys,husbands,killed,themselves,The boys near the husbands killed themselves . <eos>,The boys near the husbands killed themselves .
70,simple,local,c-command,1,b,male,none,none,husbands,boys,killed,themselves,The husbands near the boys killed themselves . <eos>,The husbands near the boys killed themselves .
70,simple,local,c-command,1,a,female,none,none,girls,wives,killed,themselves,The girls near the wives killed themselves . <eos>,The girls near the wives killed themselves .
70,simple,local,c-command,1,b,female,none,none,wives,girls,killed,themselves,The wives near the girls killed themselves . <eos>,The wives near the girls killed themselves .
70,simple,local,no-c-command,0,a,male,head,number,boy,husbands,killed,themselves,The boy near the husbands killed themselves . <eos>,The boy near the husbands killed themselves .
70,simple,local,no-c-command,0,b,male,head,number,husband,boys,killed,themselves,The husband near the boys killed themselves . <eos>,The husband near the boys killed themselves .
70,simple,local,no-c-command,0,a,female,head,number,girl,wives,killed,themselves,The girl near the wives killed themselves . <eos>,The girl near the wives killed themselves .
70,simple,local,no-c-command,0,b,female,head,number,wife,girls,killed,themselves,The wife near the girls killed themselves . <eos>,The wife near the girls killed themselves .
70,simple,local,c-command,1,a,male,distractor,number,boys,husband,killed,themselves,The boys near the husband killed themselves . <eos>,The boys near the husband killed themselves .
70,simple,local,c-command,1,b,male,distractor,number,husbands,boy,killed,themselves,The husbands near the boy killed themselves . <eos>,The husbands near the boy killed themselves .
70,simple,local,c-command,1,a,female,distractor,number,girls,wife,killed,themselves,The girls near the wife killed themselves . <eos>,The girls near the wife killed themselves .
70,simple,local,c-command,1,b,female,distractor,number,wives,girl,killed,themselves,The wives near the girl killed themselves . <eos>,The wives near the girl killed themselves .
71,simple,local,c-command,1,a,male,none,none,boys,husbands,called,themselves,The boys near the husbands called themselves . <eos>,The boys near the husbands called themselves .
71,simple,local,c-command,1,b,male,none,none,husbands,boys,called,themselves,The husbands near the boys called themselves . <eos>,The husbands near the boys called themselves .
71,simple,local,c-command,1,a,female,none,none,girls,wives,called,themselves,The girls near the wives called themselves . <eos>,The girls near the wives called themselves .
71,simple,local,c-command,1,b,female,none,none,wives,girls,called,themselves,The wives near the girls called themselves . <eos>,The wives near the girls called themselves .
71,simple,local,no-c-command,0,a,male,head,number,boy,husbands,called,themselves,The boy near the husbands called themselves . <eos>,The boy near the husbands called themselves .
71,simple,local,no-c-command,0,b,male,head,number,husband,boys,called,themselves,The husband near the boys called themselves . <eos>,The husband near the boys called themselves .
71,simple,local,no-c-command,0,a,female,head,number,girl,wives,called,themselves,The girl near the wives called themselves . <eos>,The girl near the wives called themselves .
71,simple,local,no-c-command,0,b,female,head,number,wife,girls,called,themselves,The wife near the girls called themselves . <eos>,The wife near the girls called themselves .
71,simple,local,c-command,1,a,male,distractor,number,boys,husband,called,themselves,The boys near the husband called themselves . <eos>,The boys near the husband called themselves .
71,simple,local,c-command,1,b,male,distractor,number,husbands,boy,called,themselves,The husbands near the boy called themselves . <eos>,The husbands near the boy called themselves .
71,simple,local,c-command,1,a,female,distractor,number,girls,wife,called,themselves,The girls near the wife called themselves . <eos>,The girls near the wife called themselves .
71,simple,local,c-command,1,b,female,distractor,number,wives,girl,called,themselves,The wives near the girl called themselves . <eos>,The wives near the girl called themselves .
72,simple,local,c-command,1,a,male,none,none,boys,husbands,dedicated,themselves,The boys near the husbands dedicated themselves . <eos>,The boys near the husbands dedicated themselves .
72,simple,local,c-command,1,b,male,none,none,husbands,boys,dedicated,themselves,The husbands near the boys dedicated themselves . <eos>,The husbands near the boys dedicated themselves .
72,simple,local,c-command,1,a,female,none,none,girls,wives,dedicated,themselves,The girls near the wives dedicated themselves . <eos>,The girls near the wives dedicated themselves .
72,simple,local,c-command,1,b,female,none,none,wives,girls,dedicated,themselves,The wives near the girls dedicated themselves . <eos>,The wives near the girls dedicated themselves .
72,simple,local,no-c-command,0,a,male,head,number,boy,husbands,dedicated,themselves,The boy near the husbands dedicated themselves . <eos>,The boy near the husbands dedicated themselves .
72,simple,local,no-c-command,0,b,male,head,number,husband,boys,dedicated,themselves,The husband near the boys dedicated themselves . <eos>,The husband near the boys dedicated themselves .
72,simple,local,no-c-command,0,a,female,head,number,girl,wives,dedicated,themselves,The girl near the wives dedicated themselves . <eos>,The girl near the wives dedicated themselves .
72,simple,local,no-c-command,0,b,female,head,number,wife,girls,dedicated,themselves,The wife near the girls dedicated themselves . <eos>,The wife near the girls dedicated themselves .
72,simple,local,c-command,1,a,male,distractor,number,boys,husband,dedicated,themselves,The boys near the husband dedicated themselves . <eos>,The boys near the husband dedicated themselves .
72,simple,local,c-command,1,b,male,distractor,number,husbands,boy,dedicated,themselves,The husbands near the boy dedicated themselves . <eos>,The husbands near the boy dedicated themselves .
72,simple,local,c-command,1,a,female,distractor,number,girls,wife,dedicated,themselves,The girls near the wife dedicated themselves . <eos>,The girls near the wife dedicated themselves .
72,simple,local,c-command,1,b,female,distractor,number,wives,girl,dedicated,themselves,The wives near the girl dedicated themselves . <eos>,The wives near the girl dedicated themselves .
73,simple,local,c-command,1,a,male,none,none,boys,husbands,declared,themselves,The boys near the husbands declared themselves . <eos>,The boys near the husbands declared themselves .
73,simple,local,c-command,1,b,male,none,none,husbands,boys,declared,themselves,The husbands near the boys declared themselves . <eos>,The husbands near the boys declared themselves .
73,simple,local,c-command,1,a,female,none,none,girls,wives,declared,themselves,The girls near the wives declared themselves . <eos>,The girls near the wives declared themselves .
73,simple,local,c-command,1,b,female,none,none,wives,girls,declared,themselves,The wives near the girls declared themselves . <eos>,The wives near the girls declared themselves .
73,simple,local,no-c-command,0,a,male,head,number,boy,husbands,declared,themselves,The boy near the husbands declared themselves . <eos>,The boy near the husbands declared themselves .
73,simple,local,no-c-command,0,b,male,head,number,husband,boys,declared,themselves,The husband near the boys declared themselves . <eos>,The husband near the boys declared themselves .
73,simple,local,no-c-command,0,a,female,head,number,girl,wives,declared,themselves,The girl near the wives declared themselves . <eos>,The girl near the wives declared themselves .
73,simple,local,no-c-command,0,b,female,head,number,wife,girls,declared,themselves,The wife near the girls declared themselves . <eos>,The wife near the girls declared themselves .
73,simple,local,c-command,1,a,male,distractor,number,boys,husband,declared,themselves,The boys near the husband declared themselves . <eos>,The boys near the husband declared themselves .
73,simple,local,c-command,1,b,male,distractor,number,husbands,boy,declared,themselves,The husbands near the boy declared themselves . <eos>,The husbands near the boy declared themselves .
73,simple,local,c-command,1,a,female,distractor,number,girls,wife,declared,themselves,The girls near the wife declared themselves . <eos>,The girls near the wife declared themselves .
73,simple,local,c-command,1,b,female,distractor,number,wives,girl,declared,themselves,The wives near the girl declared themselves . <eos>,The wives near the girl declared themselves .
74,simple,local,c-command,1,a,male,none,none,boys,husbands,proved,themselves,The boys near the husbands proved themselves . <eos>,The boys near the husbands proved themselves .
74,simple,local,c-command,1,b,male,none,none,husbands,boys,proved,themselves,The husbands near the boys proved themselves . <eos>,The husbands near the boys proved themselves .
74,simple,local,c-command,1,a,female,none,none,girls,wives,proved,themselves,The girls near the wives proved themselves . <eos>,The girls near the wives proved themselves .
74,simple,local,c-command,1,b,female,none,none,wives,girls,proved,themselves,The wives near the girls proved themselves . <eos>,The wives near the girls proved themselves .
74,simple,local,no-c-command,0,a,male,head,number,boy,husbands,proved,themselves,The boy near the husbands proved themselves . <eos>,The boy near the husbands proved themselves .
74,simple,local,no-c-command,0,b,male,head,number,husband,boys,proved,themselves,The husband near the boys proved themselves . <eos>,The husband near the boys proved themselves .
74,simple,local,no-c-command,0,a,female,head,number,girl,wives,proved,themselves,The girl near the wives proved themselves . <eos>,The girl near the wives proved themselves .
74,simple,local,no-c-command,0,b,female,head,number,wife,girls,proved,themselves,The wife near the girls proved themselves . <eos>,The wife near the girls proved themselves .
74,simple,local,c-command,1,a,male,distractor,number,boys,husband,proved,themselves,The boys near the husband proved themselves . <eos>,The boys near the husband proved themselves .
74,simple,local,c-command,1,b,male,distractor,number,husbands,boy,proved,themselves,The husbands near the boy proved themselves . <eos>,The husbands near the boy proved themselves .
74,simple,local,c-command,1,a,female,distractor,number,girls,wife,proved,themselves,The girls near the wife proved themselves . <eos>,The girls near the wife proved themselves .
74,simple,local,c-command,1,b,female,distractor,number,wives,girl,proved,themselves,The wives near the girl proved themselves . <eos>,The wives near the girl proved themselves .
75,simple,local,c-command,1,a,male,none,none,boys,husbands,shot,themselves,The boys near the husbands shot themselves . <eos>,The boys near the husbands shot themselves .
75,simple,local,c-command,1,b,male,none,none,husbands,boys,shot,themselves,The husbands near the boys shot themselves . <eos>,The husbands near the boys shot themselves .
75,simple,local,c-command,1,a,female,none,none,girls,wives,shot,themselves,The girls near the wives shot themselves . <eos>,The girls near the wives shot themselves .
75,simple,local,c-command,1,b,female,none,none,wives,girls,shot,themselves,The wives near the girls shot themselves . <eos>,The wives near the girls shot themselves .
75,simple,local,no-c-command,0,a,male,head,number,boy,husbands,shot,themselves,The boy near the husbands shot themselves . <eos>,The boy near the husbands shot themselves .
75,simple,local,no-c-command,0,b,male,head,number,husband,boys,shot,themselves,The husband near the boys shot themselves . <eos>,The husband near the boys shot themselves .
75,simple,local,no-c-command,0,a,female,head,number,girl,wives,shot,themselves,The girl near the wives shot themselves . <eos>,The girl near the wives shot themselves .
75,simple,local,no-c-command,0,b,female,head,number,wife,girls,shot,themselves,The wife near the girls shot themselves . <eos>,The wife near the girls shot themselves .
75,simple,local,c-command,1,a,male,distractor,number,boys,husband,shot,themselves,The boys near the husband shot themselves . <eos>,The boys near the husband shot themselves .
75,simple,local,c-command,1,b,male,distractor,number,husbands,boy,shot,themselves,The husbands near the boy shot themselves . <eos>,The husbands near the boy shot themselves .
75,simple,local,c-command,1,a,female,distractor,number,girls,wife,shot,themselves,The girls near the wife shot themselves . <eos>,The girls near the wife shot themselves .
75,simple,local,c-command,1,b,female,distractor,number,wives,girl,shot,themselves,The wives near the girl shot themselves . <eos>,The wives near the girl shot themselves .
